subject_id,class_name,image_id,image_path,roundtrip_image_path,source_group,reference_regime,hardness_axis,conditioning_key,conditioning_prompt,source_dataset,source_license_note,timestep,noise_seed,snr,raw_norm,artifact_coeff,artifact_cosine,artifact_fraction,clean_fraction,clean_norm,dct_clean_low,dct_clean_mid,dct_clean_high,dct_artifact_low,dct_artifact_mid,dct_artifact_high
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,500,0,0.3818500339984894,0.1522450999743317,0.8679426897457531,0.9617365997558572,0.9617365997352666,0.2739757520110891,0.0417114657554709,0.0049277810340932,0.0023412268722413,0.0013860944961435,0.1237650241674419,0.0210913291157766,0.0168384482998499
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,500,1,0.3818500339984894,0.2747990810948059,0.9476402249638274,0.984206201143388,0.984206201136108,0.1770258558259243,0.0486465425109856,0.0047622985426219,0.0025435821761254,0.0022360183481136,0.3039937282804881,0.0742090386142753,0.0633372048437624
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,500,2,0.3818500339984894,0.2728089758320086,0.9456756259829644,0.9834033503761074,0.9834033503686186,0.1814327712102944,0.0494964884962435,0.0043989606336949,0.0026908456258712,0.0022610026510319,0.2464895356793741,0.0701176111293605,0.0640651856868324
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,500,3,0.3818500339984894,0.2801244418428195,0.9474767673278492,0.9843234007565552,0.984323400749362,0.176373021528378,0.0494063942117684,0.0043723238894152,0.0025517024385205,0.002265061067958,0.2833701805959296,0.0711859694246559,0.0665683928577691
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,500,4,0.3818500339984894,0.273410271180946,0.945361964340808,0.9838965056147772,0.9838965056074912,0.1787391010356449,0.0488691060847941,0.004484877432905,0.0026747053455708,0.0022502472520569,0.2729115900790529,0.0709467763160411,0.0653084963672392
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,800,0,0.0382809899747371,0.0933933927704531,0.9453057064351368,0.9773235687719418,0.9773235687080716,0.211751368172382,0.0197761786974041,0.001030286910451,0.0005406468772122,0.0003101902340133,0.0637570545675349,0.007164666833928,0.0061719540404301
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,800,1,0.0382809899747371,0.1193736912085744,0.9665031967695104,0.9869874919186326,0.9869874918786156,0.1607970484684566,0.0191949372111237,0.0008673403703757,0.0004671818771632,0.0003174976047987,0.1321994067953777,0.0136546663676271,0.0086932550504648
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,800,2,0.0382809899747371,0.1234771832426048,0.9752187219835722,0.9865930292569732,0.9865930292182228,0.1631998609728244,0.020151459138509,0.0010761643569054,0.0005352005097209,0.0003275503007155,0.1415895412111041,0.0144985805287712,0.0089614961323579
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,800,3,0.0382809899747371,0.1272469236677882,0.9661051300454714,0.9869464263337548,0.986946426297604,0.1610489104186384,0.0204929784108209,0.0009105685253641,0.0005953143167964,0.000327918545028,0.1635410554105137,0.0148849472315831,0.0088818196725951
dog,dog,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog/easy/seed_0000.png,data/cache/off_prior_measurement_v0/source_decomp_roundtrip/base_generated_control/dog/seed_0000.png,base_generated_control,easy_control,none,null,,base_generated_control,generated or local project artifact,800,4,0.0382809899747371,0.1244319973653772,0.968244976402604,0.9872257757134136,0.9872257756766368,0.1593275486758295,0.0198254451170628,0.0009367902975746,0.000541468775135,0.0003258407185247,0.161617955467703,0.0143452044096071,0.0088909181221304
